X;Y;Formation affleurante;TOPO;Toit_LATE;Epaisseur_LATE;Base_LATE;Toit_ASUP;Epaisseur_ASUP;Base_ASUP;Toit_CARB;Epaisseur_CARB;Base_CARB;Toit_AINF
2252391,25;324753,75;Laterites;46,4779815674;46,4779815674;2,9158401489;43,5621414185;43,5621414185;10,6027565002;32,9593849182;32,9593849182;0,0491790771;32,9102058411;32,9102058411
2252393,75;324753,75;Laterites;46,0381507874;46,0381507874;2,7641448975;43,2740058899;43,2740058899;10,2305717468;33,0434341431;33,0434341431;0,1090431213;32,9343910217;32,9343910217
2252396,25;324753,75;Laterites;45,6245117188;45,6245117188;2,641960144;42,9825515747;42,9825515747;9,850479126;33,1320724487;33,1320724487;0,1689567566;32,9631156921;32,9631156921
2252398,75;324753,75;Laterites;45,2476959229;45,2476959229;2,5537948608;42,693901062;42,693901062;9,4689674377;33,2249336243;33,2249336243;0,2289543152;32,9959793091;32,9959793091
2252401,25;324753,75;Laterites;44,9140052795;44,9140052795;2,5030899048;42,4109153748;42,4109153748;9,0896224976;33,3212928772;33,3212928772;0,2890052795;33,0322875977;33,0322875977
2252403,75;324753,75;Laterites;44,6175880432;44,6175880432;2,4826316833;42,1349563599;42,1349563599;8,7150382996;33,4199180603;33,4199180603;0,3491401672;33,0707778931;33,0707778931
2252406,25;324753,75;Laterites;44,3488426208;44,3488426208;2,4785499573;41,8702926636;41,8702926636;8,351474762;33,5188179016;33,5188179016;0,4093513489;33,1094665527;33,1094665527
2252408,75;324753,75;Laterites;44,1040458679;44,1040458679;2,4823608398;41,6216850281;41,6216850281;8,0067100525;33,6149749756;33,6149749756;0,4696617126;33,1453132629;33,1453132629
2252411,25;324753,75;Laterites;43,8767242432;43,8767242432;2,4814910889;41,3952331543;41,3952331543;7,6910591125;33,7041740417;33,7041740417;0,5301017761;33,1740722656;33,1740722656
2252413,75;324753,75;Laterites;43,6702270508;43,6702270508;2,4750099182;41,1952171326;41,1952171326;7,4136810303;33,7815361023;33,7815361023;0,5907058716;33,1908302307;33,1908302307
2252416,25;324753,75;Laterites;43,4767951965;43,4767951965;2,4443473816;41,0324478149;41,0324478149;7,1894035339;33,843044281;33,843044281;0,6514854431;33,1915588379;33,1915588379
2252418,75;324753,75;Laterites;43,3001861572;43,3001861572;2,3940505981;40,9061355591;40,9061355591;7,0183105469;33,8878250122;33,8878250122;0,71251297;33,1753120422;33,1753120422
2252421,25;324753,75;Laterites;43,1410598755;43,1410598755;2,3276176453;40,8134422302;40,8134422302;6,8945999146;33,9188423157;33,9188423157;0,7738342285;33,1450080872;33,1450080872
2252423,75;324753,75;Laterites;43,0013961792;43,0013961792;2,2526702881;40,7487258911;40,7487258911;6,8074188232;33,9413070679;33,9413070679;0,8354873657;33,1058197021;33,1058197021
2252426,25;324753,75;Laterites;42,882434845;42,882434845;2,176902771;40,705532074;40,705532074;6,7449913025;33,9605407715;33,9605407715;0,897567749;33,0629730225;33,0629730225
2252428,75;324753,75;Laterites;42,7860298157;42,7860298157;2,0984191895;40,6876106262;40,6876106262;6,706741333;33,9808692932;33,9808692932;0,9601669312;33,0207023621;33,0207023621
2252431,25;324753,75;Laterites;42,714969635;42,714969635;2,0386314392;40,6763381958;40,6763381958;6,6709213257;34,0054168701;34,0054168701;1,0234031677;32,9820137024;32,9820137024
2252433,75;324753,75;Laterites;42,6736297607;42,6736297607;1,9972000122;40,6764297485;40,6764297485;6,6400642395;34,036365509;34,036365509;1,0874290466;32,9489364624;32,9489364624
2252436,25;324753,75;Laterites;42,6640472412;42,6640472412;1,9779052734;40,6861419678;40,6861419678;6,6109085083;34,0752334595;34,0752334595;1,1524162292;32,9228172302;32,9228172302
2252438,75;324753,75;Laterites;42,6881942749;42,6881942749;1,9850158691;40,7031784058;40,7031784058;6,580116272;34,1230621338;34,1230621338;1,2185668945;32,9044952393;32,9044952393
2252441,25;324753,75;Laterites;42,7482261658;42,7482261658;2,0197372437;40,7284889221;40,7284889221;6,5479049683;34,1805839539;34,1805839539;1,2860908508;32,894493103;32,894493103
2252443,75;324753,75;Laterites;42,836265564;42,836265564;2,0760002136;40,7602653503;40,7602653503;6,5119361877;34,2483291626;34,2483291626;1,3552398682;32,8930892944;32,8930892944
2252446,25;324753,75;Laterites;42,9501342773;42,9501342773;2,1577835083;40,792350769;40,792350769;6,465675354;34,326675415;34,326675415;1,42628479;32,900390625;32,900390625
2252448,75;324753,75;Laterites;43,0837478638;43,0837478638;2,2485771179;40,8351707458;40,8351707458;6,4192733765;34,4158973694;34,4158973694;1,4995155334;32,9163818359;32,9163818359
2252451,25;324753,75;Laterites;43,2315864563;43,2315864563;2,3492279053;40,882358551;40,882358551;6,3661994934;34,5161590576;34,5161590576;1,575252533;32,9409065247;32,9409065247
2252453,75;324753,75;Laterites;43,3908119202;43,3908119202;2,4573554993;40,9334564209;40,9334564209;6,3059120178;34,6275444031;34,6275444031;1,653842926;32,9737014771;32,9737014771
2252456,25;324753,75;Laterites;43,558467865;43,558467865;2,5708122253;40,9876556396;40,9876556396;6,2376403809;34,7500152588;34,7500152588;1,7356834412;33,0143318176;33,0143318176
2252458,75;324753,75;Laterites;43,7325668335;43,7325668335;2,6876869202;41,0448799133;41,0448799133;6,1616706848;34,8832092285;34,8832092285;1,8212928772;33,0619163513;33,0619163513
2252461,25;324753,75;Laterites;43,9142112732;43,9142112732;2,8093833923;41,1048278809;41,1048278809;6,0791015625;35,0257263184;35,0257263184;1,9116821289;33,1140441895;33,1140441895
2252463,75;324753,75;Laterites;44,099357605;44,099357605;2,9291648865;41,1701927185;41,1701927185;6,0022621155;35,167930603;35,167930603;2,0116004944;33,1563301086;33,1563301086
2252466,25;324753,75;Laterites;44,286693573;44,286693573;3,0132865906;41,2734069824;41,2734069824;6,0612716675;35,2121353149;35,2121353149;2,1663322449;33,0458030701;33,0458030701
2252468,75;324753,75;Laterites;44,4764633179;44,4764633179;3,0624656677;41,4139976501;41,4139976501;6,2557754517;35,1582221985;35,1582221985;2,3762245178;32,7819976807;32,7819976807
2252471,25;324753,75;Laterites;44,6697463989;44,6697463989;3,1113471985;41,5583992004;41,5583992004;6,4548072815;35,1035919189;35,1035919189;2,596572876;32,507019043;32,507019043
2252473,75;324753,75;Laterites;44,8679542542;44,8679542542;3,1650505066;41,7029037476;41,7029037476;6,6453399658;35,0575637817;35,0575637817;2,8231887817;32,234375;32,234375
2252476,25;324753,75;Laterites;45,0697059631;45,0697059631;3,2232284546;41,8464775085;41,8464775085;6,8252029419;35,0212745667;35,0212745667;3,0556964874;31,9655780792;31,9655780792
2252478,75;324753,75;Laterites;45,2769584656;45,2769584656;3,2882423401;41,9887161255;41,9887161255;6,99401474;34,9947013855;34,9947013855;3,2940807343;31,7006206512;31,7006206512
2252481,25;324753,75;Laterites;45,4881439209;45,4881439209;3,3589935303;42,1291503906;42,1291503906;7,1515769958;34,9775733948;34,9775733948;3,5384731293;31,4391002655;31,4391002655
2252483,75;324753,75;Laterites;45,7021217346;45,7021217346;3,434753418;42,2673683167;42,2673683167;7,2979393005;34,9694290161;34,9694290161;3,7889385223;31,1804904938;31,1804904938
2252486,25;324753,75;Laterites;45,9167404175;45,9167404175;3,5137367249;42,4030036926;42,4030036926;7,4332695007;34,9697341919;34,9697341919;4,0455265045;30,9242076874;30,9242076874
2252488,75;324753,75;Laterites;46,1296577454;46,1296577454;3,5939216614;42,535736084;42,535736084;7,5577888489;34,9779472351;34,9779472351;4,3082199097;30,6697273254;30,6697273254
2252491,25;324753,75;Laterites;46,3386535645;46,3386535645;3,6734466553;42,6652069092;42,6652069092;7,6717147827;34,9934921265;34,9934921265;4,5768470764;30,41664505;30,41664505
2252493,75;324753,75;Laterites;46,5426330566;46,5426330566;3,7484130859;42,7942199707;42,7942199707;7,7784423828;35,0157775879;35,0157775879;4,8509960175;30,1647815704;30,1647815704
2252496,25;324753,75;Laterites;46,7391433716;46,7391433716;3,8232803345;42,9158630371;42,9158630371;7,871509552;35,0443534851;35,0443534851;5,1299800873;29,9143733978;29,9143733978
2252498,75;324753,75;Laterites;46,926322937;46,926322937;3,8933677673;43,0329551697;43,0329551697;7,954120636;35,0788345337;35,0788345337;5,4124889374;29,6663455963;29,6663455963
2252501,25;324753,75;Laterites;47,1029090881;47,1029090881;3,9580459595;43,1448631287;43,1448631287;8,0257987976;35,1190643311;35,1190643311;5,6962184906;29,4228458405;29,4228458405
2252503,75;324753,75;Laterites;47,2656669617;47,2656669617;4,0148887634;43,2507781982;43,2507781982;8,0855026245;35,1652755737;35,1652755737;5,9771957397;29,188079834;29,188079834
2252506,25;324753,75;Laterites;47,4135894775;47,4135894775;4,0642242432;43,3493652344;43,3493652344;8,1310958862;35,2182693481;35,2182693481;6,2485351563;28,9697341919;28,9697341919
2252508,75;324753,75;Laterites;47,5460014343;47,5460014343;4,1068611145;43,4391403198;43,4391403198;8,1593170166;35,2798233032;35,2798233032;6,4987678528;28,7810554504;28,7810554504
2252511,25;324753,75;Laterites;47,6637153625;47,6637153625;4,1467285156;43,5169868469;43,5169868469;8,1641273499;35,3528594971;35,3528594971;6,7107372284;28,6421222687;28,6421222687
2252513,75;324753,75;Laterites;47,767539978;47,767539978;4,1870307922;43,5805091858;43,5805091858;8,1396903992;35,4408187866;35,4408187866;6,8649177551;28,5759010315;28,5759010315
2252516,25;324753,75;Laterites;47,8602409363;47,8602409363;4,2322921753;43,627948761;43,627948761;8,0826034546;35,5453453064;35,5453453064;6,950881958;28,5944633484;28,5944633484
2252518,75;324753,75;Laterites;47,9411659241;47,9411659241;4,2805290222;43,6606369019;43,6606369019;7,9961776733;35,6644592285;35,6644592285;6,9766407013;28,6878185272;28,6878185272
2252521,25;324753,75;Laterites;48,0080604553;48,0080604553;4,3272132874;43,680847168;43,680847168;7,8870010376;35,7938461304;35,7938461304;6,9619121552;28,8319339752;28,8319339752
2252523,75;324753,75;Laterites;48,0684089661;48,0684089661;4,3805847168;43,6878242493;43,6878242493;7,7584495544;35,9293746948;35,9293746948;6,9256572723;29,0037174225;29,0037174225
2252526,25;324753,75;Laterites;48,1145782471;48,1145782471;4,4235877991;43,690990448;43,690990448;7,622959137;36,068031311;36,068031311;6,8811073303;29,1869239807;29,1869239807
2252528,75;324753,75;Laterites;48,1453094482;48,1453094482;4,458770752;43,6865386963;43,6865386963;7,4787025452;36,2078361511;36,2078361511;6,8364181519;29,3714179993;29,3714179993
2252531,25;324753,75;Laterites;48,1537780762;48,1537780762;4,479221344;43,6745567322;43,6745567322;7,3270988464;36,3474578857;36,3474578857;6,7963886261;29,5510692596;29,5510692596
2252533,75;324753,75;Laterites;48,1333045959;48,1333045959;4,4752540588;43,6580505371;43,6580505371;7,1720733643;36,4859771729;36,4859771729;6,7637577057;29,7222194672;29,7222194672
2252536,25;324753,75;Laterites;48,0865516663;48,0865516663;4,4491500854;43,6374015808;43,6374015808;7,014667511;36,6227340698;36,6227340698;6,740114212;29,8826198578;29,8826198578
2252538,75;324753,75;Laterites;48,0244598389;48,0244598389;4,4116821289;43,61277771;43,61277771;6,8555793762;36,7571983337;36,7571983337;6,7262802124;30,0309181213;30,0309181213
2252541,25;324753,75;Laterites;47,9493370056;47,9493370056;4,3645133972;43,5848236084;43,5848236084;6,6958770752;36,8889465332;36,8889465332;6,7227573395;30,1661891937;30,1661891937
2252543,75;324753,75;Laterites;47,867855072;47,867855072;4,3135910034;43,5542640686;43,5542640686;6,5366744995;37,0175895691;37,0175895691;6,7298564911;30,287733078;30,287733078
2252546,25;324753,75;Laterites;47,781463623;47,781463623;4,2592086792;43,5222549438;43,5222549438;6,3795013428;37,1427536011;37,1427536011;6,7479496002;30,3948040009;30,3948040009
2252548,75;324753,75;Laterites;47,6914482117;47,6914482117;4,2027893066;43,488658905;43,488658905;6,224609375;37,26404953;37,26404953;6,7775039673;30,4865455627;30,4865455627
2252551,25;324753,75;Laterites;47,5968437195;47,5968437195;4,1414375305;43,455406189;43,455406189;6,0743331909;37,381072998;37,381072998;6,8192672729;30,5618057251;30,5618057251
2252553,75;324753,75;Laterites;47,5011520386;47,5011520386;4,0776863098;43,4234657288;43,4234657288;5,9300956726;37,4933700562;37,4933700562;6,8742256165;30,6191444397;30,6191444397
2252556,25;324753,75;Laterites;47,4047393799;47,4047393799;4,0106582642;43,3940811157;43,3940811157;5,7936286926;37,6004524231;37,6004524231;6,9435844421;30,656867981;30,656867981
2252558,75;324753,75;Laterites;47,3021354675;47,3021354675;3,933681488;43,3684539795;43,3684539795;5,6665611267;37,7018928528;37,7018928528;7,0285987854;30,6732940674;30,6732940674
2252561,25;324753,75;Laterites;47,1981658936;47,1981658936;3,8505096436;43,34765625;43,34765625;5,5502738953;37,7973823547;37,7973823547;7,1302757263;30,6671066284;30,6671066284
2252563,75;324753,75;Laterites;47,0934753418;47,0934753418;3,7610549927;43,3324203491;43,3324203491;5,4455833435;37,8868370056;37,8868370056;7,2489948273;30,6378421783;30,6378421783
2252566,25;324753,75;Laterites;46,9892158508;46,9892158508;3,6662101746;43,3230056763;43,3230056763;5,3524971008;37,9705085754;37,9705085754;7,3842449188;30,5862636566;30,5862636566
2252568,75;324753,75;Laterites;46,8880805969;46,8880805969;3,5688743591;43,3192062378;43,3192062378;5,2702789307;38,0489273071;38,0489273071;7,5345439911;30,514383316;30,514383316
2252571,25;324753,75;Laterites;46,7925872803;46,7925872803;3,4721717834;43,3204154968;43,3204154968;5,1975479126;38,1228675842;38,1228675842;7,6976909637;30,4251766205;30,4251766205
2252573,75;324753,75;Laterites;46,6913452148;46,6913452148;3,3655281067;43,3258171082;43,3258171082;5,132648468;38,1931686401;38,1931686401;7,8710708618;30,3220977783;30,3220977783
2252576,25;324753,75;Laterites;46,5960273743;46,5960273743;3,2614898682;43,3345375061;43,3345375061;5,0738945007;38,2606430054;38,2606430054;8,0520744324;30,208568573;30,208568573
2252578,75;324753,75;Laterites;46,5016174316;46,5016174316;3,1558609009;43,3457565308;43,3457565308;5,0197982788;38,325958252;38,325958252;8,2382297516;30,0877285004;30,0877285004
2252581,25;324753,75;Laterites;46,4081077576;46,4081077576;3,051235199;43,3568725586;43,3568725586;4,9672317505;38,3896408081;38,3896408081;8,4274311066;29,9622097015;29,9622097015
2252583,75;324753,75;Laterites;46,3123779297;46,3123779297;2,9393119812;43,3730659485;43,3730659485;4,9210395813;38,4520263672;38,4520263672;8,6178970337;29,8341293335;29,8341293335
2252586,25;324753,75;Laterites;46,257484436;46,257484436;2,8693504333;43,3881340027;43,3881340027;4,8747749329;38,5133590698;38,5133590698;8,8082027435;29,7051563263;29,7051563263
2252363,75;324756,25;Laterites;50,4467964172;50,4467964172;4,2021522522;46,244644165;46,244644165;13,2474899292;32,9971542358;;;;32,9971542358
2252366,25;324756,25;Laterites;50,2545013428;50,2545013428;4,2042388916;46,0502624512;46,0502624512;13,0729598999;32,9773025513;;;;32,9773025513
2252368,75;324756,25;Laterites;49,9536170959;49,9536170959;4,1110649109;45,8425521851;45,8425521851;12,8818626404;32,9606895447;;;;32,9606895447
2252371,25;324756,25;Laterites;49,6185150146;49,6185150146;3,9965896606;45,621925354;45,621925354;12,6743850708;32,9475402832;;;;32,9475402832
2252373,75;324756,25;Laterites;49,270778656;49,270778656;3,8816452026;45,3891334534;45,3891334534;12,4511032104;32,9380302429;;;;32,9380302429
2252376,25;324756,25;Laterites;48,9088134766;48,9088134766;3,7635040283;45,1453094482;45,1453094482;12,212978363;32,9323310852;;;;32,9323310852
2252378,75;324756,25;Laterites;48,5311660767;48,5311660767;3,6393814087;44,891784668;44,891784668;11,9612197876;32,9305648804;;;;32,9305648804
2252381,25;324756,25;Laterites;48,1365203857;48,1365203857;3,5064468384;44,6300735474;44,6300735474;11,6972122192;32,9328613281;;;;32,9328613281
2252383,75;324756,25;Laterites;47,7260551453;47,7260551453;3,3643035889;44,3617515564;44,3617515564;11,4224433899;32,9393081665;;;;32,9393081665
2252386,25;324756,25;Laterites;47,3003349304;47,3003349304;3,2119483948;44,0883865356;44,0883865356;11,1384162903;32,9499702454;;;;32,9499702454
2252388,75;324756,25;Laterites;46,8698730469;46,8698730469;3,0583343506;43,8115386963;43,8115386963;10,8274040222;32,9841346741;32,9841346741;0,0192680359;32,9648666382;32,9648666382
2252391,25;324756,25;Laterites;46,4399604797;46,4399604797;2,9022445679;43,5377159119;43,5377159119;10,4743385315;33,0633773804;33,0633773804;0,0794487;32,9839286804;32,9839286804
2252393,75;324756,25;Laterites;46,0258026123;46,0258026123;2,767124176;43,2586784363;43,2586784363;10,1119537354;33,1467247009;33,1467247009;0,1397132874;33,0070114136;33,0070114136
2252396,25;324756,25;Laterites;45,6331329346;45,6331329346;2,6519546509;42,9811782837;42,9811782837;9,7473144531;33,2338638306;33,2338638306;0,200088501;33,0337753296;33,0337753296
2252398,75;324756,25;Laterites;45,2725257874;45,2725257874;2,5644989014;42,708026886;42,708026886;9,3837471008;33,3242797852;33,3242797852;0,2606048584;33,0636749268;33,0636749268
2252401,25;324756,25;Laterites;44,9459991455;44,9459991455;2,5061721802;42,4398269653;42,4398269653;9,0227394104;33,4170875549;33,4170875549;0,3212547302;33,0958328247;33,0958328247
2252403,75;324756,25;Laterites;44,6520729065;44,6520729065;2,4718589783;42,1802139282;42,1802139282;8,6692237854;33,5109901428;33,5109901428;0,3820571899;33,1289329529;33,1289329529
2252406,25;324756,25;Laterites;44,3855400085;44,3855400085;2,4529647827;41,9325752258;41,9325752258;8,3284645081;33,6041107178;33,6041107178;0,4430427551;33,1610679626;33,1610679626
2252408,75;324756,25;Laterites;44,141456604;44,141456604;2,440486908;41,700969696;41,700969696;8,0070419312;33,6939277649;33,6939277649;0,5042266846;33,1897010803;33,1897010803
2252411,25;324756,25;Laterites;43,9164619446;43,9164619446;2,4296302795;41,486831665;41,486831665;7,7094535828;33,7773780823;33,7773780823;0,5656547546;33,2117233276;33,2117233276
2252413,75;324756,25;Laterites;43,7128067017;43,7128067017;2,4114265442;41,3013801575;41,3013801575;7,4499969482;33,8513832092;33,8513832092;0,6273727417;33,2240104675;33,2240104675
2252416,25;324756,25;Laterites;43,5210533142;43,5210533142;2,3763389587;41,1447143555;41,1447143555;7,2310333252;33,9136810303;33,9136810303;0,6893997192;33,224281311;33,224281311
2252418,75;324756,25;Laterites;43,3470840454;43,3470840454;2,3290367126;41,0180473328;41,0180473328;7,0541381836;33,9639091492;33,9639091492;0,7518081665;33,2121009827;33,2121009827
2252421,25;324756,25;Laterites;43,1892433167;43,1892433167;2,2693443298;40,9198989868;40,9198989868;6,916053772;34,0038452148;34,0038452148;0,8146781921;33,1891670227;33,1891670227
2252423,75;324756,25;Laterites;43,0487747192;43,0487747192;2,1952171326;40,8535575867;40,8535575867;6,8168334961;34,0367240906;34,0367240906;0,8780593872;33,1586647034;33,1586647034
2252426,25;324756,25;Laterites;42,9277381897;42,9277381897;2,1245536804;40,8031845093;40,8031845093;6,7369003296;34,0662841797;34,0662841797;0,9420623779;33,1242218018;33,1242218018
2252428,75;324756,25;Laterites;42,8269844055;42,8269844055;2,0579147339;40,7690696716;40,7690696716;6,6731681824;34,0959014893;34,0959014893;1,0067901611;33,0891113281;33,0891113281
2252431,25;324756,25;Laterites;42,7492370605;42,7492370605;1,9998130798;40,7494239807;40,7494239807;6,621055603;34,1283683777;34,1283683777;1,07239151;33,0559768677;33,0559768677
2252433,75;324756,25;Laterites;42,6983909607;42,6983909607;1,9565429688;40,7418479919;40,7418479919;6,5760726929;34,1657752991;34,1657752991;1,1390037537;33,0267715454;33,0267715454
2252436,25;324756,25;Laterites;42,6781005859;42,6781005859;1,9347953796;40,7433052063;40,7433052063;6,5335884094;34,2097167969;34,2097167969;1,2068481445;33,0028686523;33,0028686523
2252438,75;324756,25;Laterites;42,6929512024;42,6929512024;1,9381484985;40,7548027039;40,7548027039;6,4934921265;34,2613105774;34,2613105774;1,2761039734;32,985206604;32,985206604
2252441,25;324756,25;Laterites;42,7448501587;42,7448501587;1,9712371826;40,7736129761;40,7736129761;6,4522399902;34,3213729858;34,3213729858;1,3470191956;32,9743537903;32,9743537903
2252443,75;324756,25;Laterites;42,8316116333;42,8316116333;2,0320281982;40,7995834351;40,7995834351;6,4091033936;34,3904800415;34,3904800415;1,4198875427;32,9705924988;32,9705924988
2252446,25;324756,25;Laterites;42,9452857971;42,9452857971;2,1196060181;40,8256797791;40,8256797791;6,3566932678;34,4689865112;34,4689865112;1,4950027466;32,9739837646;32,9739837646
2252448,75;324756,25;Laterites;43,0787849426;43,0787849426;2,2155456543;40,8632392883;40,8632392883;6,3061828613;34,557056427;34,557056427;1,5727424622;32,9843139648;32,9843139648
2252451,25;324756,25;Laterites;43,2255249023;43,2255249023;2,3198242188;40,9057006836;40,9057006836;6,2510643005;34,6546363831;34,6546363831;1,6535453796;33,0010910034;33,0010910034
2252453,75;324756,25;Laterites;43,3828697205;43,3828697205;2,4303474426;40,9525222778;40,9525222778;6,1911811829;34,761341095;34,761341095;1,7380027771;33,0233383179;33,0233383179
2252456,25;324756,25;Laterites;43,5482368469;43,5482368469;2,545009613;41,0032272339;41,0032272339;6,1271209717;34,8761062622;34,8761062622;1,8269500732;33,049156189;33,049156189
2252458,75;324756,25;Laterites;43,7198181152;43,7198181152;2,661151886;41,0586662292;41,0586662292;6,0622825623;34,996383667;34,996383667;1,9219741821;33,0744094849;33,0744094849
2252461,25;324756,25;Laterites;43,8971824646;43,8971824646;2,7767677307;41,1204147339;41,1204147339;6,0051345825;35,1152801514;35,1152801514;2,0265426636;33,0887374878;33,0887374878
2252463,75;324756,25;Laterites;44,0839729309;44,0839729309;2,8896484375;41,1943244934;41,1943244934;5,9810295105;35,2132949829;35,2132949829;2,1499977112;33,0632972717;33,0632972717
2252466,25;324756,25;Laterites;44,2680587769;44,2680587769;2,9759407043;41,2921180725;41,2921180725;6,0375900269;35,2545280457;35,2545280457;2,3091888428;32,9453392029;32,9453392029
2252468,75;324756,25;Laterites;44,4554672241;44,4554672241;3,0421905518;41,4132766724;41,4132766724;6,1744499207;35,2388267517;35,2388267517;2,5044174194;32,7344093323;32,7344093323
2252471,25;324756,25;Laterites;44,6462402344;44,6462402344;3,1010742188;41,5451660156;41,5451660156;6,3433265686;35,201839447;35,201839447;2,7194786072;32,4823608398;32,4823608398
2252473,75;324756,25;Laterites;44,8404464722;44,8404464722;3,1597290039;41,6807174683;41,6807174683;6,5179138184;35,1628036499;35,1628036499;2,945728302;32,2170753479;32,2170753479
2252476,25;324756,25;Laterites;45,0396118164;45,0396118164;3,2224082947;41,8172035217;41,8172035217;6,6889076233;35,1282958984;35,1282958984;3,1802520752;31,9480438232;31,9480438232
2252478,75;324756,25;Laterites;45,2408370972;45,2408370972;3,2874603271;41,95337677;41,95337677;6,8527832031;35,1005935669;35,1005935669;3,4221115112;31,6784820557;31,6784820557
2252481,25;324756,25;Laterites;45,4454460144;45,4454460144;3,3570327759;42,0884132385;42,0884132385;7,0079956055;35,0804176331;35,0804176331;3,6710014343;31,4094161987;31,4094161987
2252483,75;324756,25;Laterites;45,6518135071;45,6518135071;3,4300270081;42,221786499;42,221786499;7,1539001465;35,0678863525;35,0678863525;3,926902771;31,1409835815;31,1409835815
2252486,25;324756,25;Laterites;45,8582267761;45,8582267761;3,5051803589;42,3530464172;42,3530464172;7,2902526855;35,0627937317;35,0627937317;4,1898727417;30,87292099;30,87292099
2252488,75;324756,25;Laterites;46,0627708435;46,0627708435;3,5809631348;42,4818077087;42,4818077087;7,4170341492;35,0647735596;35,0647735596;4,4599933624;30,6047801971;30,6047801971
2252491,25;324756,25;Laterites;46,2640571594;46,2640571594;3,6563262939;42,6077308655;42,6077308655;7,534362793;35,0733680725;35,0733680725;4,7372760773;30,3360919952;30,3360919952
2252493,75;324756,25;Laterites;46,4596481323;46,4596481323;3,7257118225;42,7339363098;42,7339363098;7,6458435059;35,088092804;35,088092804;5,0216732025;30,0664196014;30,0664196014
2252496,25;324756,25;Laterites;46,6487998962;46,6487998962;3,7958946228;42,8529052734;42,8529052734;7,7444343567;35,1084709167;35,1084709167;5,3129043579;29,7955665588;29,7955665588
2252498,75;324756,25;Laterites;46,8308525085;46,8308525085;3,8629875183;42,9678649902;42,9678649902;7,833770752;35,1340942383;35,1340942383;5,610326767;29,5237674713;29,5237674713
2252501,25;324756,25;Laterites;47,0000839233;47,0000839233;3,9217414856;43,0783424377;43,0783424377;7,9136352539;35,1647071838;35,1647071838;5,9125843048;29,252122879;29,252122879
2252503,75;324756,25;Laterites;47,158706665;47,158706665;3,9750099182;43,1836967468;43,1836967468;7,9833641052;35,2003326416;35,2003326416;6,2169036865;28,9834289551;28,9834289551
2252506,25;324756,25;Laterites;47,3046150208;47,3046150208;4,0218963623;43,2827186584;43,2827186584;8,0411376953;35,2415809631;35,2415809631;6,5176582336;28,7239227295;28,7239227295
2252508,75;324756,25;Laterites;47,4366111755;47,4366111755;4,0622901917;43,3743209839;43,3743209839;8,0840263367;35,2902946472;35,2902946472;6,8032188416;28,4870758057;28,4870758057
2252511,25;324756,25;Laterites;47,5562019348;47,5562019348;4,1023292542;43,4538726807;43,4538726807;8,1032066345;35,3506660461;35,3506660461;7,0502357483;28,3004302979;28,3004302979
2252513,75;324756,25;Laterites;47,663433075;47,663433075;4,146396637;43,517036438;43,517036438;8,087348938;35,4296875;35,4296875;7,2213821411;28,2083053589;28,2083053589
2252516,25;324756,25;Laterites;47,7608566284;47,7608566284;4,2008247375;43,5600318909;43,5600318909;8,0279121399;35,532119751;35,532119751;7,2905788422;28,2415409088;28,2415409088
2252518,75;324756,25;Laterites;47,8445396423;47,8445396423;4,2589836121;43,5855560303;43,5855560303;7,93176651;35,6537895203;35,6537895203;7,2769489288;28,3768405914;28,3768405914
2252521,25;324756,25;Laterites;47,9201583862;47,9201583862;4,3216285706;43,5985298157;43,5985298157;7,8119697571;35,7865600586;35,7865600586;7,2195281982;28,5670318604;28,5670318604
2252523,75;324756,25;Laterites;47,988445282;47,988445282;4,3886070251;43,5998382568;43,5998382568;7,6751441956;35,9246940613;35,9246940613;7,1453361511;28,7793579102;28,7793579102
2252526,25;324756,25;Laterites;48,0449447632;48,0449447632;4,4482574463;43,5966873169;43,5966873169;7,5316085815;36,0650787354;36,0650787354;7,0683498383;28,9967288971;28,9967288971
2252528,75;324756,25;Laterites;48,0894851685;48,0894851685;4,5007019043;43,5887832642;43,5887832642;7,3828048706;36,2059783936;36,2059783936;6,9954166412;29,2105617523;29,2105617523
2252531,25;324756,25;Laterites;48,1119804382;48,1119804382;4,538898468;43,5730819702;43,5730819702;7,2267150879;36,3463668823;36,3463668823;6,9300022125;29,4163646698;29,4163646698
2252533,75;324756,25;Laterites;48,0915107727;48,0915107727;4,5381469727;43,5533638;43,5533638;7,0677909851;36,4855728149;36,4855728149;6,8738307953;29,6117420197;29,6117420197
2252536,25;324756,25;Laterites;48,0365982056;48,0365982056;4,5067253113;43,5298728943;43,5298728943;6,9067840576;36,6230888367;36,6230888367;6,8277435303;29,7953453064;29,7953453064
2252538,75;324756,25;Laterites;47,9677314758;47,9677314758;4,4651184082;43,5026130676;43,5026130676;6,7440948486;36,758518219;36,758518219;6,7920875549;29,9664306641;29,9664306641
2252541,25;324756,25;Laterites;47,8921966553;47,8921966553;4,4200401306;43,4721565247;43,4721565247;6,5806312561;36,8915252686;36,8915252686;6,7670478821;30,1244773865;30,1244773865
2252543,75;324756,25;Laterites;47,8111495972;47,8111495972;4,3720245361;43,439125061;43,439125061;6,4173469543;37,0217781067;37,0217781067;6,7527656555;30,2690124512;30,2690124512
2252546,25;324756,25;Laterites;47,7264022827;47,7264022827;4,3221321106;43,4042701721;43,4042701721;6,2553520203;37,1489181519;37,1489181519;6,7494888306;30,3994293213;30,3994293213
